,block_number,from_address,to_address,isERC20
45404077,12750236,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbdcc3437462d42e98a4119665f053ef7bcd957af,False
41093035,12358503,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9996c7b8ff43737b9b7f50a6570db7732f92cab5,False
3191974,4688482,0x1522900b6dafac587d499a862861c0869be6e428,0xd2ec7b2571f90307fe51b5753444e5fb6605f2fb,False
26144444,10201808,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3891d5c1e2a6966df1e52ad57043ef5a404002ba,False
33432463,11108078,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x83d8a00e36dbdf178c055a111f5bc5609ea4d704,False
17627795,8329810,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd7adef0b3056580c2b5c643cce0cb27f60abc254,False
16807281,8141467,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2e401df7f005186f9cfbce5f3001feb56cb5fb17,False
32515026,11039468,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe339d64faddcf8f17524d81427e989afa6949dde,False
4092096,4848699,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x86c1db96ede37bed03a27710a311ae95f843972f,False
31455810,10935385,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6cb5cb2198b4747cb47ede6b2ca195bf382d97d2,False
14872095,7607874,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc74e736ebe6de3384a65a3c72597813247d2a94e,False
37878352,11802056,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x380219453e65ba16b22e673275a35a86f631f979,False
35620289,11340467,0x000000000000084e91743124a982076c59f10084,0xab4bfceee0eb318f2c5d30dcbcdd0c70664ceeab,False
34452478,11193193,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x31519272bcd54942bd9dc77b4e86e29da6bc2fb6,False
43065685,12576325,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x30b6dadeecb640927fdd6173bc84185e8991157a,False
32270734,11026726,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x99aaecf7315749b7dee326e089da26c99f4a87b8,False
4417658,4955083,0x0000000000b3f879cb30fe243b4dfee438691c04,0x74333c54e62bd4fb6d9b18c45155d3d3bf513873,False
21768349,9479253,0x0000000000b3f879cb30fe243b4dfee438691c04,0xb95f2b66eeae0f19dd5cff388271cbd3611e59ed,False
44124724,12631043,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x8de710d334ccb9ad80f4a09d517794be43fb5d16,False
43741188,12611369,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x18212c8d1bcf4076a553eca92bd74b45a9765af9,False
41306067,12407293,0xf6874c88757721a02f47592140905c4336dfbc61,0x9868de7a449d0d7acbd1239d34c0a93bfae29caf,False
31822957,10979271,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x22e734119f98f670f3733b776f9968f39db8e2d2,False
32236149,11024027,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xab29d0d4cfcd78bf82b8fa6ab16cc4f096589750,False
28904915,10610082,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbd3a8f661e66d4133c943a3267b0a545d565908d,False
37698754,11761957,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe13680a75e5a400079cb950bff8ffcc7b7bf941f,False
39513045,12177534,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x87a96d48622f983e545a19665ba5a99fbe46460a,False
4505953,4962620,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd963395d2a4e17cf45a6b27c20f1731c82d1f6f3,False
43186853,12578417,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2c58aad9bed7f47aee0c6b77f888778143053503,False
30017587,10727493,0xf6874c88757721a02f47592140905c4336dfbc61,0x0142b3a35ab2bc6b5f9501378746819c3dcec39b,False
29743851,10710951,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe85f5ee14d17c590fa1e05ee2cf1fb716de43b69,False
23248481,9685719,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0x04b22d3f17d0d0a261a58cc6b3bc275e9091c432,False
33088371,11077374,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb1f7f772f189046476558f30a4b464c5d84a284c,False
45695247,12764080,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc661287d82e1f97285a455676013fac5f1ff5043,False
29354628,10668334,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfc282a2aa5756f50ec46eac7a3aeddc146737081,False
38586774,11937394,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0xe9a718e7d18f15b98535ca7a5e9f966be3be857c,False
14401902,7514606,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0724abcf75c10836616d4806246b7ce1b8e62713,False
32351334,11032117,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1ead217fa8653ad10469849a90e112137c7bb1f3,False
41632405,12482659,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xd59ad57f702060d32d7b4e5c64c5e66982be5768,False
31107539,10876160,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xeecb054f6569d161909e36e3f8d0b2e773d984e8,False
19200630,8815863,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0afef632c472b1c128b92528297a757c6af0e3be,False
27781030,10429921,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7079bfc56f2a5e1a9255b5cf90db819cf2497e8f,False
40903259,12345810,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x84e7b3853d658482e58566e702dbe28cdeed78d0,False
31100228,10875836,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd9031cf4cf0862e9d383c3b519682d5a62d00786,False
42896636,12571611,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x462a610546880f73b75ba476818a4f13f16fff5a,False
38449506,11917484,0xf6874c88757721a02f47592140905c4336dfbc61,0xb619855406b06ab5353a88797fe139c19ac4763f,False
32456118,11036897,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb1fcd3bd18178b4a5be98e87506566ec39517bd8,False
33985176,11142857,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa56705b2e196651da8124e203a7a92fa7532b946,False
30012821,10726651,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8968417ef74eaebc9f3f1f0a37059f82efe5e28b,False
14056472,7412879,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0x43189583287681d3353c854a84486c483d0b4711,False
27015764,10350669,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1bbe0a272298806ece2e6b26885aa3d37e6c41fd,False
35987630,11351136,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6c553825ee0eca7831f79673f316f4feb0348a56,False
22517493,9612878,0x0000000000b3f879cb30fe243b4dfee438691c04,0x488b805d87df63a27e949f60f4740209a213e617,False
14203385,7446633,0x0000000000b3f879cb30fe243b4dfee438691c04,0x988614489038f5c615cd2d03d4fc517f6f0d5284,False
41597424,12475310,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa76da5f92244457b611d6868dc061e0fcdba223d,False
29438387,10673640,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x586b93081a345e4be31aa6201cecd6993e4a60d0,False
34441179,11193079,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd03326302f27c15ffd71b13e29299d7a0aceb8b7,False
27102868,10360284,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe934f4d51570a90e69885931c01a9f321349e594,False
34346633,11187809,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfeb44055c1072a5974196f8a53014a072d0edaf9,False
6854548,5834856,0x131a99859a8bfa3251d899f0675607766736ffae,0x7c7420f9c38fe6ed39c3d758ac82fc5dd48e1e96,False
45079498,12713811,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xcfeae077d6ad1236fae18c8fc93897ccb17d6f07,False
44954741,12708076,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe995649acb6639391d23b0433632e5055acbdd7b,False
21233733,9327671,0x0000000000b3f879cb30fe243b4dfee438691c04,0x1b4486427222a47b7ff7175d1d24c65e4af64c13,False
28764721,10595403,0x0000000000b3f879cb30fe243b4dfee438691c04,0x29a38f58998006c607f57004d042e7b499400e66,False
27396896,10396575,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x16c53b738c89ba1f2245d490befa4cf8a4251919,False
19002761,8759668,0x0000000000b3f879cb30fe243b4dfee438691c04,0x84194362f47bc749d568318a8f56ac2721a5f6bb,False
38874940,12023528,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x262077311cc1a9f1c9febd44d058e91210248931,False
40962059,12347882,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf2de299d8ae7b4bacd177e075b3c4a17afab885b,False
35553366,11325838,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xe68c409510cf441dbbd7f23788589b536935dd45,False
43681386,12608456,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcac003d034c04bf6f19d8ad98453a322d995c708,False
16205265,7984098,0x0000000000b3f879cb30fe243b4dfee438691c04,0x9e1eaaeb2c1def99e7f16aa6d622e311586a884a,False
29321439,10667027,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe88477feebc0aad6a3ec47e26a5ffa7a7d546b28,False
38229449,11859838,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xca9ecca51d3a777b4284cf54353523d8dd145a6c,False
38461414,11918406,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xf111cb0a3b25adad1c1e32630ec330645dd3fdb9,False
41025219,12353176,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc42ebe6f82b43d977597115670954c331a1ac07a,False
44118443,12630878,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x875fd56054fd4c26b5793d21a2c72aac3ce1fd07,False
33735239,11125137,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x160e24a6b5e56a0dde0fc0873c248675fcd92eb5,False
44353266,12656296,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc333b219743b0769ba181ea6be5910f49ee1d44c,False
44405589,12663400,0xf6874c88757721a02f47592140905c4336dfbc61,0x928bb420caae5f52002f2178d762a62b83af756b,False
6150046,5418158,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2534077423ea92499d3581700def66776c08943f,False
10644749,6853303,0x0000000000b3f879cb30fe243b4dfee438691c04,0x8eaee165272b64e846f3b355810e47146b729153,False
41782190,12488929,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x0a4c8e5dc563bb871a34109ec80286ca6b5711a2,False
31303098,10921908,0x0000000000b3f879cb30fe243b4dfee438691c04,0x28472d62109bc34d45d0ce0a2bbc01027ecb89cb,False
10415442,6827953,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xb414ffd586838ebec508a2c9c88f988a54573c9d,False
39297937,12126657,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x650044a9dc5df2f89e1cd9ff1b01d2d13cda6c70,False
23161868,9679912,0x0000000000b3f879cb30fe243b4dfee438691c04,0x6f4463aeefcf37e375842b225e262e6b676b3e7e,False
34479032,11195588,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x094749e37e13c74735ddfcb5e8bcc452f673d9a7,False
9190957,6692393,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xe2c842e318a6b54fdf78374424084e2b4860e1ce,False
11647846,6939148,0x0000000000b3f879cb30fe243b4dfee438691c04,0x507e5091dee7699bed4a6737b459ee0c547fe680,False
29756514,10711909,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9c94db6d3087089a1b68d549cc637b315331a5bb,False
24470101,9810194,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0ae8af4a3ac1d2a6fb2c7cfde0170e7ce807202e,False
24267390,9781560,0xf6874c88757721a02f47592140905c4336dfbc61,0x2d0e109fda0f37cf57ec0252fa1af2df2277c68c,False
46218430,12887490,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x67e9b5f8a7a00e7aee5d2335c5325a3603a36d0f,False
41235074,12388722,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd4d5ca999221d49b4660aa2a3652a9c2bbfe3c6c,False
22932282,9671591,0x0000000000b3f879cb30fe243b4dfee438691c04,0x30d66f47a27fceec7e7d12b3138f18e150668e05,False
10604254,6849318,0x0000000000b3f879cb30fe243b4dfee438691c04,0x5cc57aac4f00785a754405dac47485db2d3c6545,False
39350860,12142509,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x56eaf185fed7880d1c2baba110e3b6549e4fc963,False
45821830,12795623,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x1f8187d15a8008ffd0940309ecf121b0e35ddfd6,False
38157015,11846520,0x485b9a41e8bf06e57bb64c6ba7cb04f9d53d2d76,0x729faebd5fea1cfecbacd8b4cff8aea8c8ed55dc,False
42245916,12526630,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xf64f8423728f6efc609bd0c1d1bc507509498cfc,False
22528984,9614839,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd6ec80f9bb49fc42c421f86fa01b283ec89d1085,False
27914576,10439900,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb58afff2f84cc6553b365b7492725856d3a15ee9,False
21258354,9329599,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa9c7922320f3243fd1da4cc8c8a03248efb4a00f,False
40843534,12339312,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x08410f8d1386dba37e2c2721fb8ce09f20a2bb06,False
34429293,11192948,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x55ee602665d7286466db0e29d5748e3d04dfab3c,False
35052102,11239076,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x85271ef48db9bdc97a6ff63236dcacb902d38fc7,False
33860896,11128596,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4d714a658fbd15f4cb1ba6929a191ba323bb787e,False
4017471,4835325,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc2a566b0ab4cb07197f4b83ee190f683dae93807,False
32100220,11006960,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x51622956d7de6e126d900d4461de38895d07f289,False
11499604,6930680,0x0000000000b3f879cb30fe243b4dfee438691c04,0x49c808f2946ad200d2fccd387c815844fa0fd123,False
40474061,12306690,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0e4a3ff55426e2ca0d0854cc8b35be967b34e67d,False
21285618,9332418,0x0000000000b3f879cb30fe243b4dfee438691c04,0x8ccfe5048be6e3de5f3d4e4fdf79c19a342183dd,False
20361743,9178397,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0bcab6aa8a48c176d7286e3afa08b45d13b512c4,False
6363856,5480030,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3afa9171f3f55f1ee58f6f42d857fc164d03f9ab,False
8948402,6667569,0x131a99859a8bfa3251d899f0675607766736ffae,0x4335eb054b4972705f54f40c5605c905305748f1,False
3881523,4817333,0x0000000000b3f879cb30fe243b4dfee438691c04,0xaa84390285d252ce230eee7a3dc783dc08503a2a,False
35051631,11239065,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xb18b12f1a2e97b0f7599c5783e57d63c2b75ee36,False
10504121,6840997,0x0000000000b3f879cb30fe243b4dfee438691c04,0x341ac574f923f27ade40d3996779b76e44617f3b,False
24241516,9778952,0x0000000000b3f879cb30fe243b4dfee438691c04,0x010d0001646c00e0d5f11273874dc11dd98c2599,False
32875391,11070458,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb0a4790d922b4f8a696bbfbea6023e7be1fced36,False
31253532,10915173,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x2c8e420a5577cdae88e59cf060938159c1891834,False
28433523,10563977,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd1ec579f689c7dc42ce73e707fec4c1ea1db74e8,False
32040179,10994999,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbb6391e93e3ca69354e88802373647797b19617d,False
3856086,4813963,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xa48708e3bfcf5aaa4bcf263fad99ccd5c9594fc1,False
27812286,10433832,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3265c4b21b9f8277814b8128d8577413be2bfae2,False
31871539,10981075,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x66341ff2ede6ac00442c4aa853eb5a60ad5963e6,False
30980724,10850927,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8d68b6b4a0c33dad5449640884e6f0fd21ccf530,False
29419731,10672932,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6402d3a00a678a6798042d29e303990b5d01f398,False
9173287,6690200,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x9d965b24a28dc5f6ba3de848fbbb247416e2a73d,False
5509867,5233049,0x131a99859a8bfa3251d899f0675607766736ffae,0x1c8ea5b18a566faba4ae4b1057978ad626acf92f,False
36871825,11514719,0xf6874c88757721a02f47592140905c4336dfbc61,0x2022e650ace3e8acdd05b2d43cf8697e86433240,False
33291313,11082931,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6a986693d1c6793e05a231b86088ca33daafce75,False
35070901,11239938,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x194bd29b100f4e70a7cd1edb3981b95043e85a80,False
31279317,10917126,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb28478d5ecc2ad1b675573cce0c094455a7b827b,False
32029921,10993739,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0x3c3b0a970d4264bb3705a06901e157030e20a7c7,True
38376980,11897565,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5d687727f4bfc27b90d45b87b29dfad04b29638b,False
33039959,11076164,0x0000000000b3f879cb30fe243b4dfee438691c04,0x4de2a216e7809e8b57cc9bc374a41d3a8428686e,False
18856072,8736372,0x0000000000b3f879cb30fe243b4dfee438691c04,0x86175bdd751305d230947d9e3bda7e1ca081e1a1,False
45037687,12712561,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xbda26e0e9cf93bb8e54a3fc3a61ae783b364554a,False
37020723,11566900,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x96a2d741678f8a3b4867a27d7d42535dd18c7000,False
46198951,12882658,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9bed6137dad6ba2da805181725fe78604cabbf89,False
4271875,4909721,0x0000000000b3f879cb30fe243b4dfee438691c04,0x452bc5dc2fb1dca8a14a11857ce224b965c136f2,False
25973461,10162499,0x0000000000b3f879cb30fe243b4dfee438691c04,0x79119dfd6bf10f18ca0b43e52a6c9f7d02a2ba6b,False
25687654,10068730,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0517490dd2b2e48feb7f73a166e8859ba4f46e26,False
37471799,11696676,0xf6874c88757721a02f47592140905c4336dfbc61,0xcf1209951543bafc300f4b4649087285334340b3,False
40626882,12312361,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf46b1748b0c0b34d769000a55372fa5c2857f836,False
19095265,8780532,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa5c6c72f3d015fb8cfe423e355f9bd77cb01b63a,False
3984451,4832913,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xaaf6d36f750d01c6172dc15bcdc69b102b81a089,False
26757520,10304884,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf0035e2d3acd34071afe9bab49849f1582e2c572,False
40276350,12300808,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xec30bd147122d868eb26b969f7bcaa09572a3555,False
34371900,11188638,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe7c0b7582da171b803b82214fb542bc8f09068d2,False
27023669,10350798,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9897288a46ca257adca87ae3393436f59b28d29a,False
10145676,6789774,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xc3c1da3cc2de86990b693815f17a06cf027aa021,False
4372738,4949904,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc484e72e7278f0cf79099de2f8fe3f39c1f991e6,False
36671138,11442971,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf4735b6822a4f985947fe195c3aede70e9807ba3,False
32887122,11070696,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1628b253e53291ab4300a73cc6a7f388d1e77d5d,False
18629251,8698218,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc9ee26bda187caacf6560cec602c8a8768356e00,False
32817696,11069219,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd3638831f9bee0a819cb856a618e704fb89e98fd,False
26690246,10298484,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5ea9933ccb31441302357c1e019a2294fe5e204f,False
23875638,9742940,0x0000000000b3f879cb30fe243b4dfee438691c04,0x73e2c15a378e157b17c3bedbc78f04e4a251bda2,False
27221438,10382585,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb21ff66bd2f09cb98bcea961280d6482d5deddb9,False
30847996,10824610,0x131a99859a8bfa3251d899f0675607766736ffae,0xeb045352b957d572b5383d83ff7a113eed12d7ed,False
33898694,11134579,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x688dd3e45f5536e9ba8f83ea0c8645446fd18c47,False
28644409,10583772,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd27dd4d77d660008a74b81986a95a49a4d20d967,False
43486645,12595310,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xd5b1fadd16858f2f5c756a17fcc9171e301081ef,False
10238577,6806277,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xb79581bf5f558b5edc8284d726ec033c5a80c65e,False
18783132,8722852,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa3bb45b9a7c35005b585fef99fcce6549a2a3401,False
39372960,12150431,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xec7127e28a66245727f744d724208a182f0b0b19,False
10488542,6838871,0x0000000000b3f879cb30fe243b4dfee438691c04,0x6999d10955390e23181451776fa4b707ea882107,False
31784311,10976795,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbd80edac2d434db3618b7209ed5d4750e05db858,False
37670105,11755779,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7df6ae2358f97f2cb36572b0adb1d927d5573773,False
32808034,11069044,0x0000000000b3f879cb30fe243b4dfee438691c04,0x536834f5479473120621d17aeb0d0fcb5d233404,False
44074136,12625853,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x769a7f6a4184b20d92588357c2cc42161ee43604,False
41510559,12454025,0x485b9a41e8bf06e57bb64c6ba7cb04f9d53d2d76,0x75c5ac007f87d66a80593a83f34ccca6fb9f151f,False
18275467,8660615,0x0000000000b3f879cb30fe243b4dfee438691c04,0x615883d34e9180ece18339f1557ada0cbb704230,False
31606760,10946633,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5afa9c5a1a45e861afa1d870900bbda73c14f616,False
35881969,11349311,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xfa27388a1b2ced37ec126f1bb471d8bd5f239a00,False
34521086,11206001,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xdbe699fe788ef376a320a8636bd3b686a3b855ec,False
45045821,12712909,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x72d73a006bd493b3185a2e44e2ba268009c4e357,False
27482491,10400533,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfc2297ccbd3411cc28ddc4fdd6b9925714fc3571,False
30114512,10733559,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x00ab69c6ccbc5de0481b7b350f2fef2c55d842e5,False
27805710,10433622,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6880da9b5a321042ea94896f8eeb943d63b93079,False
14638497,7567817,0x0000000000b3f879cb30fe243b4dfee438691c04,0xb207be6b5c537da919de92d2d94d3345a8f6229e,False
6564396,5573635,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xfe194dd731d39e32e234b42666142bf078fddbdf,False
38665725,11952831,0x000000000000084e91743124a982076c59f10084,0x5db80b241e092549f349424aad63ca84a0501586,False
43404220,12586042,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x33386bf94b31fdacf57cbccee91c160c91df666d,False
31171031,10900643,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0fa2e063b513c09be20add06bc82d1fcfc3393a1,False
18200144,8653764,0x0000000000b3f879cb30fe243b4dfee438691c04,0x32d0a534c3164063eebda66d721a6aff050bb44c,False
28856341,10602961,0x0000000000b3f879cb30fe243b4dfee438691c04,0x03fc8613f1b9e5a1b0a83593e29ba0b881cfb48f,False
29351860,10668238,0x0000000000b3f879cb30fe243b4dfee438691c04,0xad7c16ae4c25d4153fa1b1dbf0cdc5e037b10a98,False
30143773,10735705,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd238146116b3ca5720894ad049530098c0147370,False
28099908,10449134,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe3f46b106aaba54623493f7a001f0659e0ebf366,False
36099207,11353149,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbe822484983f16d00a88e7674336b2251f1c1945,False
41976953,12506402,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x469137fc8906c6ca58137b094f5a69dcf1c123df,False
10317750,6812943,0x0000000000b3f879cb30fe243b4dfee438691c04,0xf768899e19b3b5c3c0ef92a001763d88c88449cb,False
33376891,11091074,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x105ac398d191214929068e7e95313eeb3d3289e2,False
32664358,11056164,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd414d27917e6355b857f271074a4ec5db17e21ea,False
33438961,11108884,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0xd6d83e03a1dc9a57160ee16d0a666a68c0169b5c,False
30373041,10755479,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa137a6e8d7b8b9cd1cbe2097594aca3775211d1d,False
32484594,11037499,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc83a5b0f9d87eef1965a66e3f9d5c04529426a4a,False
6324845,5466702,0x131a99859a8bfa3251d899f0675607766736ffae,0x8139f27430860094ecc9d25da68247c1a3748c15,False
42396955,12532732,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xdae193c0ba785ed62113af771fb133a648149294,False
34536406,11208730,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcd73600eac4ce19be3427ed06e0d0a5804c27483,False
